DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2007,10412,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2008,11450,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2009,9904,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2010,10140,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2011,10054,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2012,10807,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2013,11258,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2014,11869,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2015,12706,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2016,13281,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2017,14038,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2018,14829,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2019,15453,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2020,15875,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2021,17880,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2000,17583,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2001,18779,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2002,19466,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2003,19112,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2004,19752,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2005,20391,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2006,21860,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2007,22958,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2008,23697,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2009,23336,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2010,22812,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2011,23062,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2012,23211,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2013,23242,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2014,23363,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2015,23576,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2016,23542,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2017,24207,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2018,25289,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2019,25844,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2020,26826,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NL,2021,28277,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2000,16112,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2001,16285,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2002,17728,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2003,18701,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2004,19649,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2005,21289,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2006,20827,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2007,22397,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2008,23219,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2009,23626,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2010,23838,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2011,24529,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2012,25195,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2013,26208,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2014,26684,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2015,26669,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2016,26143,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2017,27619,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2018,28228,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2019,28436,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2020,28280,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,NO,2021,30056,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2000,7361,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2001,7804,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2002,8084,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2003,8301,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2004,8500,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2005,8539,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2006,9092,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2007,10052,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2008,10731,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2009,11169,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2010,12351,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2011,12893,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2012,13488,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2013,13576,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2014,14111,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2015,14618,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2016,15093,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2017,15541,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2018,16166,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2019,16933,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2020,17828,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PL,2021,17940,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2000,12553,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2001,12975,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2002,13254,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2003,13725,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2004,14109,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2005,14993,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2006,15487,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2007,15767,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2008,16348,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2009,16315,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2010,16412,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2011,15886,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2012,15635,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2013,16019,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2014,15976,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2015,16570,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2016,16950,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2017,17256,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2018,18168,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2019,18852,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2020,18469,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,PT,2021,19315,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,RS,2015,8903,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,RS,2016,8814,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,RS,2017,8937,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,RS,2018,9882,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,RS,2019,10299,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,RS,2020,10481,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,RS,2021,11821,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2000,14679,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2001,15473,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2002,16094,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2003,16449,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2004,16880,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2005,17528,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2006,18791,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2007,20246,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2008,21290,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2009,21126,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2010,21184,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2011,21979,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2012,22832,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2013,22479,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2014,22761,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2015,23248,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2016,23303,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2017,23510,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2018,23832,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2019,24225,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2020,24069,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SE,2021,25432,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2000,11337,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2001,11942,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2002,12575,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2003,12800,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2004,13328,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2005,14061,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2006,14563,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2007,15215,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2008,16135,b
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2009,15384,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2010,15636,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2011,16039,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2012,15772,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2013,15672,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2014,15700,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2015,16001,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2016,16549,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2017,17367,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2018,18234,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2019,19130,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2020,19772,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SI,2021,21183,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2000,7156,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2001,7809,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2002,8292,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2003,8291,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2004,8836,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2005,9346,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2006,9936,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2007,11176,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2008,12523,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2009,12704,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2010,13842,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2011,13787,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2012,13991,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2013,14167,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2014,14300,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2015,14961,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2016,14107,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2017,14111,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2018,14781,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2019,15518,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2020,15592,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,SK,2021,16316,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,TR,2009,9140,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,TR,2010,10144,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,TR,2011,11422,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,TR,2012,11690,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,TR,2013,12494,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,TR,2014,13341,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,TR,2015,14438,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,TR,2016,14606,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,TR,2017,15452,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,TR,2018,15086,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,TR,2019,14712,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,TR,2020,14159,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,TR,2021,15979,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2000,16231,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2001,17220,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2002,17759,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2003,18424,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2004,19641,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2005,19923,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2006,20754,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2007,21286,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2008,21607,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2009,21217,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2010,21446,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2011,21406,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2012,21915,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2013,21879,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2014,22165,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2015,23091,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2016,22874,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2017,23157,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2018,23669,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,UK,2019,24508,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2000,132,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2001,124,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2002,124,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2003,127,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2004,127,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2005,130,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2006,130,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2007,128,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2008,127,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2009,127,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2010,125,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2011,125,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2012,128,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2013,127,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2014,127,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2015,125,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2016,124,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2017,122,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2018,121,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2019,120,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2020,116,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,AT,2021,117,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,BE,2000,124,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,BE,2001,122,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,BE,2002,122,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,BE,2003,120,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,BE,2004,118,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,BE,2005,118,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,BE,2006,117,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,BE,2007,115,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,BE,2008,116,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,BE,2009,116,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,BE,2010,115,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,BE,2011,115,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_HAB_EU27_2020,BE,2012,117,
